# Constructed from biom file
#OTU ID	E1	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S14	S2	S3	S5	S6	S8	S9
EC:2.1.1.45	36.0	46.0	25.0	37.0	0.0	24.0	21.5	8.0	26.5	35.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.1.1.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.63	250.0	46.0	25.0	69.0	472.0	400.0	175.5	8.0	736.5	672.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.1.1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.72	174.0	92.0	75.0	74.0	17.0	66.5	34.0	32.0	83.5	77.0	83.0	52.0	68.75	32.0	0.0	39.25	79.0	11.5	12.0	48.0	0.0	25.0	0.0	0.0	42.0	0.0	0.0
EC:2.1.1.74	77.0	34.0	25.0	37.0	219.0	157.0	77.0	8.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	12.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
EC:2.1.1.77	121.0	0.0	0.0	0.0	236.0	157.0	77.0	0.0	359.0	322.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.1.1.79	38.0	34.0	25.0	69.0	34.0	55.0	21.5	8.0	152.5	28.0	168.0	56.0	45.75	4.0	0.0	12.25	36.0	65.5	0.0	12.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.1.1.80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.86	288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.98	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.2.1	151.0	46.0	25.0	69.0	253.0	212.0	98.5	8.0	444.5	350.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.1.2.10	184.0	0.0	0.0	32.0	455.0	369.0	175.5	0.0	689.5	665.0	784.0	475.0	381.75	418.0	102.0	88.25	282.0	761.5	0.0	0.0	114.0	67.0	2.0	0.0	6.0	0.0	0.0
EC:2.1.2.11	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	235.0	205.75	208.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.1.2.2	107.0	46.0	25.0	53.0	236.0	236.0	120.0	8.0	408.0	378.0	447.0	262.0	215.5	218.0	51.0	62.5	195.0	392.0	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.1.2.3	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.1.2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.1.2.9	184.0	46.0	25.0	69.0	455.0	369.0	175.5	8.0	699.5	672.0	784.0	475.0	381.75	418.0	102.0	88.25	282.0	761.5	6.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
EC:2.1.3.1	0.0	0.0	0.0	0.0	0.0	50.0	36.0	0.0	66.0	0.0	69.5	108.0	29.25	36.0	0.0	42.25	77.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.3.2	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.1.3.3	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.10.1.1	264.0	34.0	25.0	69.0	472.0	394.0	193.5	8.0	779.5	658.0	815.5	510.0	391.5	428.0	102.0	106.0	317.0	772.5	0.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
EC:2.2.1.1	167.0	80.0	50.0	106.0	270.0	274.0	98.5	16.0	491.5	350.0	492.0	287.0	253.75	214.0	51.0	50.25	159.0	425.5	6.0	24.0	57.0	96.0	1.0	0.0	18.0	0.0	0.0
EC:2.2.1.10	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.2.1.2	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.2.1.6	619.0	182.0	100.0	244.0	1146.0	926.0	428.0	16.0	1760.0	1645.0	2010.0	1198.0	967.5	1040.0	255.0	214.5	687.0	1931.0	6.0	24.0	285.0	180.0	5.0	0.0	24.0	0.0	0.0
EC:2.2.1.7	107.0	0.0	0.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.2.1.9	107.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.3.1.1	250.0	0.0	0.0	32.0	472.0	400.0	175.5	0.0	746.5	672.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	0.0	0.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.3.1.101	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.117	107.0	0.0	0.0	16.0	236.0	224.5	107.5	0.0	398.0	350.0	432.0	262.0	215.5	218.0	51.0	62.5	180.0	392.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.1.118	8.0	0.0	0.0	16.0	17.0	0.0	0.0	0.0	63.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.12	151.0	12.0	0.0	32.0	236.0	250.0	77.0	0.0	381.0	322.0	458.0	279.0	244.0	210.0	51.0	38.0	123.0	420.0	6.0	0.0	57.0	96.0	1.0	0.0	6.0	0.0	0.0
EC:2.3.1.122	0.0	0.0	0.0	0.0	0.0	11.5	12.5	0.0	0.0	28.0	15.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.128	250.0	70.0	25.0	69.0	472.0	424.0	197.0	8.0	753.0	693.0	826.0	489.0	411.5	422.0	102.0	100.5	318.0	773.0	18.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.3.1.129	77.0	34.0	25.0	37.0	219.0	157.0	77.0	8.0	302.0	322.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	12.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
EC:2.3.1.15	0.0	92.0	50.0	74.0	0.0	0.0	0.0	16.0	20.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	24.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
EC:2.3.1.157	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.3.1.16	291.0	0.0	0.0	16.0	691.0	533.0	231.0	0.0	996.0	945.0	1003.0	633.0	552.0	612.0	153.0	114.0	369.0	1083.0	0.0	0.0	171.0	113.0	3.0	0.0	6.0	0.0	0.0
EC:2.3.1.178	85.0	0.0	0.0	16.0	236.0	157.0	77.0	0.0	355.0	315.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.1.179	197.0	46.0	25.0	85.0	287.0	281.0	77.0	8.0	548.0	329.0	529.0	306.0	272.0	210.0	51.0	38.0	123.0	453.0	6.0	12.0	57.0	121.0	1.0	0.0	12.0	0.0	0.0
EC:2.3.1.180	313.0	46.0	25.0	101.0	691.0	564.0	231.0	8.0	1044.0	966.0	1200.0	721.0	596.0	618.0	153.0	114.0	369.0	1170.0	6.0	12.0	171.0	138.0	3.0	0.0	12.0	0.0	0.0
EC:2.3.1.181	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.3.1.182	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.183	8.0	46.0	25.0	53.0	17.0	11.5	12.5	8.0	73.0	35.0	84.5	40.0	17.75	10.0	0.0	6.75	22.0	27.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.3.1.189	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.1.191	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.3.1.20	0.0	0.0	0.0	0.0	0.0	11.5	12.5	0.0	0.0	28.0	15.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.204	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.3.1.234	143.0	80.0	50.0	90.0	236.0	223.5	111.0	16.0	381.5	378.0	428.0	254.0	205.75	214.0	51.0	50.25	174.0	386.5	6.0	24.0	57.0	46.0	1.0	0.0	18.0	0.0	0.0
EC:2.3.1.235	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.241	107.0	68.0	50.0	90.0	236.0	212.0	98.5	16.0	391.5	357.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	24.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.3.1.29	22.0	34.0	25.0	37.0	0.0	31.0	0.0	8.0	0.0	0.0	8.0	25.0	20.0	6.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.3.1.30	36.0	46.0	25.0	37.0	0.0	24.0	21.5	8.0	26.5	35.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.3.1.31	157.0	0.0	0.0	16.0	236.0	181.0	98.5	0.0	381.5	350.0	405.0	248.0	185.75	214.0	51.0	50.25	159.0	380.5	0.0	0.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
EC:2.3.1.35	143.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.3.1.39	129.0	46.0	25.0	53.0	236.0	219.0	77.0	8.0	365.0	322.0	387.0	252.0	216.0	210.0	51.0	38.0	123.0	387.0	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
EC:2.3.1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.46	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.3.1.47	85.0	0.0	0.0	16.0	236.0	168.5	89.5	0.0	365.0	343.0	392.5	221.0	185.75	208.0	51.0	44.75	145.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.1.48	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.51	321.0	46.0	25.0	85.0	708.0	588.0	252.5	8.0	1101.5	994.0	1171.0	727.0	597.75	628.0	153.0	126.25	405.0	1148.5	6.0	12.0	171.0	138.0	3.0	0.0	12.0	0.0	0.0
EC:2.3.1.54	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	7.0	6.5	0.0	9.75	4.0	0.0	6.75	7.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.3.1.61	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.1.79	0.0	0.0	0.0	0.0	0.0	24.0	21.5	0.0	16.5	28.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.8	30.0	46.0	25.0	37.0	17.0	55.0	21.5	8.0	73.5	35.0	42.0	33.0	29.75	10.0	0.0	12.25	36.0	11.5	6.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
EC:2.3.1.82	107.0	0.0	0.0	0.0	236.0	188.0	77.0	0.0	339.0	315.0	316.0	206.0	188.0	204.0	51.0	38.0	123.0	354.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.1.9	934.0	46.0	25.0	181.0	2275.0	1728.5	807.5	8.0	3329.0	3234.0	3743.5	2213.0	1861.25	2052.0	510.0	400.25	1296.0	3747.0	6.0	12.0	570.0	310.0	10.0	0.0	18.0	0.0	0.0
EC:2.3.2.2	214.0	0.0	0.0	32.0	472.0	376.0	154.0	0.0	730.0	637.0	758.0	454.0	392.0	408.0	102.0	76.0	246.0	762.0	0.0	0.0	114.0	92.0	2.0	0.0	0.0	0.0	0.0
EC:2.3.2.5	77.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.3.2.6	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	10.0	7.0	8.0	25.0	20.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.3.1	385.0	0.0	0.0	48.0	691.0	588.0	252.5	0.0	1044.5	980.0	1171.0	727.0	597.75	628.0	153.0	126.25	405.0	1148.5	0.0	0.0	171.0	138.0	3.0	0.0	6.0	0.0	0.0
EC:2.3.3.10	36.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.3.13	250.0	34.0	25.0	69.0	472.0	400.0	175.5	8.0	746.5	665.0	792.0	500.0	401.75	424.0	102.0	88.25	282.0	767.5	0.0	12.0	114.0	92.0	2.0	0.0	18.0	0.0	0.0
EC:2.3.3.14	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.3.9	107.0	0.0	0.0	32.0	236.0	199.5	89.5	0.0	381.0	343.0	457.0	248.0	204.0	204.0	51.0	38.0	138.0	408.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.1	107.0	12.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.4.1.11	99.0	0.0	0.0	16.0	219.0	188.0	77.0	0.0	308.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.129	107.0	12.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	6.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.15	143.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.18	107.0	12.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.4.1.182	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.1.187	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.4.1.21	8.0	12.0	0.0	0.0	17.0	24.0	21.5	0.0	73.5	28.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.1.212	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.227	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.1.25	8.0	0.0	0.0	0.0	17.0	24.0	21.5	0.0	73.5	28.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.1.250	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.266	85.0	0.0	0.0	16.0	236.0	168.5	89.5	0.0	355.0	343.0	392.5	221.0	185.75	208.0	51.0	44.75	145.0	375.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.287	0.0	0.0	0.0	16.0	0.0	24.0	21.5	0.0	32.5	28.0	97.0	29.0	17.75	4.0	0.0	12.25	36.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.288	0.0	0.0	0.0	16.0	0.0	35.5	34.0	0.0	32.5	56.0	112.0	29.0	17.75	4.0	0.0	12.25	51.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.289	77.0	0.0	0.0	16.0	219.0	181.0	98.5	0.0	324.5	343.0	405.0	229.0	185.75	208.0	51.0	50.25	159.0	380.5	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.315	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.57	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.1.64	30.0	0.0	0.0	16.0	17.0	42.5	12.5	0.0	63.0	28.0	86.0	46.0	28.0	6.0	0.0	0.0	15.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.8	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.83	107.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.2.1	129.0	24.0	0.0	16.0	236.0	231.5	86.0	0.0	371.5	315.0	406.0	260.0	225.75	214.0	51.0	50.25	144.0	392.5	12.0	0.0	57.0	71.0	1.0	0.0	6.0	0.0	0.0
EC:2.4.2.10	179.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.2.14	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.2.17	143.0	0.0	0.0	16.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.2.18	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.2.19	143.0	0.0	0.0	16.0	236.0	199.5	89.5	0.0	365.0	350.0	400.5	227.0	205.75	208.0	51.0	44.75	145.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.4.2.2	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.2.21	184.0	102.0	75.0	143.0	455.0	369.0	175.5	16.0	689.5	658.0	784.0	456.0	381.75	412.0	102.0	88.25	282.0	761.5	0.0	24.0	114.0	67.0	2.0	0.0	18.0	0.0	0.0
EC:2.4.2.22	0.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.2.28	58.0	34.0	25.0	37.0	0.0	31.0	0.0	8.0	0.0	7.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.2.29	0.0	46.0	25.0	37.0	0.0	24.0	21.5	8.0	26.5	35.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.4.2.3	77.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.2.4	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	385.5	246.0	205.75	214.0	51.0	44.75	130.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.2.45	77.0	0.0	0.0	16.0	219.0	181.0	98.5	0.0	324.5	343.0	405.0	229.0	185.75	208.0	51.0	50.25	159.0	380.5	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.4.2.46	0.0	0.0	0.0	0.0	0.0	24.0	21.5	0.0	16.5	28.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
